transaction_id,sender_account,receiver_account,amount,timestamp,device_id,sender_account_type,sender_trust_score,sender_primary_device,receiver_trust_score,receiver_kyc_status,receiver_account_status,is_fraud
TXN_0000181,ACC_0583,ACC_0553,5326.39,2026-05-01 07:44:46,DEV_0959,NGO,91,DEV_0959,75,COMPLETED,Active,0
TXN_0000182,ACC_0653,ACC_0678,18840.11,2026-05-01 07:45:19,DEV_0034,BUSINESS,77,DEV_0034,94,COMPLETED,Active,0
TXN_0000183,ACC_0401,ACC_0034,3016.24,2026-05-01 07:46:35,DEV_0582,PROFESSIONAL,94,DEV_0582,23,PENDING,Suspended,0
TXN_0000184,ACC_0371,ACC_0848,232.26,2026-05-01 07:49:34,DEV_1180,STUDENT,65,DEV_1180,64,COMPLETED,Active,0
TXN_0000185,ACC_0314,ACC_0786,3289.17,2026-05-01 07:51:16,DEV_0044,NGO,61,DEV_0044,80,COMPLETED,Active,0
TXN_0000186,ACC_0242,ACC_0459,10850.67,2026-05-01 07:56:05,DEV_0946,PERSONAL,81,DEV_0946,91,COMPLETED,Active,0
TXN_0000187,ACC_0084,ACC_0324,346.59,2026-05-01 07:58:17,DEV_0213,STUDENT,48,DEV_0213,68,COMPLETED,Active,0
TXN_0000188,ACC_0258,ACC_0421,5038.72,2026-05-01 07:59:36,DEV_0680,NGO,95,DEV_0680,89,COMPLETED,Active,0
TXN_0000189,ACC_0234,ACC_0868,6587.14,2026-05-01 08:01:57,DEV_0003,NGO,74,DEV_0003,72,COMPLETED,Active,0
TXN_0000190,ACC_0431,ACC_0885,111.81,2026-05-01 08:02:12,DEV_0959,STUDENT,81,DEV_0203,22,PENDING,Suspended,1
TXN_0000191,ACC_0651,ACC_0364,1912.64,2026-05-01 08:04:10,DEV_0656,PROFESSIONAL,63,DEV_0656,53,COMPLETED,Active,0
TXN_0000192,ACC_0202,ACC_0673,1459.89,2026-05-01 08:08:16,DEV_0234,PROFESSIONAL,65,DEV_0234,84,COMPLETED,Active,0
TXN_0000193,ACC_0286,ACC_0704,3743.66,2026-05-01 08:10:29,DEV_0199,BUSINESS,81,DEV_0199,50,COMPLETED,Active,0
TXN_0000194,ACC_0355,ACC_0665,8979.86,2026-05-01 08:13:56,DEV_0771,BUSINESS,61,DEV_0771,41,COMPLETED,Active,0
TXN_0000195,ACC_0357,ACC_0774,1480.2,2026-05-01 08:16:32,DEV_0174,NGO,49,DEV_0174,92,COMPLETED,Active,0
TXN_0000196,ACC_0225,ACC_0274,728.5,2026-05-01 08:22:19,DEV_1181,STUDENT,20,DEV_1181,91,COMPLETED,Active,0
TXN_0000197,ACC_0290,ACC_0870,18364.66,2026-05-01 08:22:26,DEV_0271,BUSINESS,63,DEV_0271,48,COMPLETED,Active,0
TXN_0000198,ACC_0037,ACC_0962,555.29,2026-05-01 08:23:23,DEV_0331,STUDENT,89,DEV_0331,73,COMPLETED,Active,0
TXN_0000199,ACC_0529,ACC_0694,214.68,2026-05-01 08:23:48,DEV_0826,STUDENT,65,DEV_0826,58,COMPLETED,Active,0
TXN_0000200,ACC_0424,ACC_0716,4318.56,2026-05-01 08:24:33,DEV_0761,PROFESSIONAL,46,DEV_0761,60,COMPLETED,Active,0
TXN_0000201,ACC_0516,ACC_0926,146060.49,2026-05-01 08:27:00,DEV_0817,STUDENT,63,DEV_0817,89,COMPLETED,Active,0
TXN_0000202,ACC_0602,ACC_0169,2801.29,2026-05-01 08:30:17,DEV_1122,PERSONAL,52,DEV_1122,76,COMPLETED,Active,0
TXN_0000203,ACC_0660,ACC_0748,6585.02,2026-05-01 08:34:03,DEV_0377,PROFESSIONAL,74,DEV_0377,95,COMPLETED,Active,0
TXN_0000204,ACC_0139,ACC_0819,710.41,2026-05-01 08:36:23,DEV_1068,STUDENT,55,DEV_1068,84,COMPLETED,Active,0
TXN_0000205,ACC_0109,ACC_0039,32038.81,2026-05-01 08:36:53,DEV_0366,STUDENT,56,DEV_0366,93,COMPLETED,Active,0
TXN_0000206,ACC_0467,ACC_0010,177805.67,2026-05-01 08:37:49,DEV_0873,PROFESSIONAL,68,DEV_0873,91,COMPLETED,Active,0
TXN_0000207,ACC_0284,ACC_0775,8645.32,2026-05-01 08:38:19,DEV_0722,BUSINESS,52,DEV_0722,47,COMPLETED,Active,0
TXN_0000208,ACC_0634,ACC_0779,3615.46,2026-05-01 08:38:41,DEV_0837,PROFESSIONAL,64,DEV_0837,74,COMPLETED,Active,0
TXN_0000209,ACC_0070,ACC_0802,27829.66,2026-05-01 08:40:20,DEV_0117,BUSINESS,45,DEV_0117,81,COMPLETED,Active,0
TXN_0000210,ACC_0178,ACC_0109,4370.19,2026-05-01 08:43:42,DEV_0572,PERSONAL,55,DEV_0572,56,COMPLETED,Active,0
TXN_0000211,ACC_0705,ACC_0865,90179.99,2026-05-01 01:57:24,DEV_1183,PROFESSIONAL,59,DEV_0348,49,COMPLETED,Active,1
TXN_0000212,ACC_0287,ACC_0879,2696.85,2026-05-01 08:48:30,DEV_1182,PERSONAL,42,DEV_0633,94,COMPLETED,Active,1
TXN_0000213,ACC_0438,ACC_0971,37363.68,2026-05-01 03:09:20,DEV_1121,BUSINESS,79,DEV_0860,47,COMPLETED,Active,1
TXN_0000214,ACC_0444,ACC_0300,5789.08,2026-05-01 08:57:01,DEV_1073,PERSONAL,44,DEV_1073,79,COMPLETED,Active,0
TXN_0000215,ACC_0308,ACC_0061,241267.58,2026-05-01 08:57:52,DEV_0836,PROFESSIONAL,57,DEV_0836,88,COMPLETED,Active,0
TXN_0000216,ACC_0713,ACC_0562,5783.38,2026-05-01 08:58:06,DEV_0279,NGO,78,DEV_0279,65,COMPLETED,Active,0
TXN_0000217,ACC_0425,ACC_0118,1726.04,2026-05-01 09:02:46,DEV_0256,NGO,88,DEV_0256,75,COMPLETED,Active,0
TXN_0000218,ACC_0017,ACC_0516,710.75,2026-05-01 09:09:16,DEV_0334,STUDENT,53,DEV_0334,63,COMPLETED,Active,0
TXN_0000219,ACC_0515,ACC_0798,427.49,2026-05-01 09:20:33,DEV_0654,STUDENT,95,DEV_0654,94,COMPLETED,Active,0
TXN_0000220,ACC_0015,ACC_0161,726.55,2026-05-01 09:24:54,DEV_0164,STUDENT,95,DEV_0164,52,COMPLETED,Active,0
TXN_0000221,ACC_0335,ACC_0049,1977.86,2026-05-01 09:28:35,DEV_0925,PROFESSIONAL,66,DEV_0925,43,COMPLETED,Active,0
TXN_0000222,ACC_0710,ACC_0301,1544.55,2026-05-01 09:29:25,DEV_0014,STUDENT,61,DEV_0014,69,COMPLETED,Active,0
TXN_0000223,ACC_0230,ACC_0258,31558.35,2026-05-01 09:30:57,DEV_0676,BUSINESS,71,DEV_0676,95,COMPLETED,Active,0
TXN_0000224,ACC_0138,ACC_0386,8885.67,2026-05-01 09:34:36,DEV_0531,PROFESSIONAL,93,DEV_0531,70,COMPLETED,Active,0
TXN_0000225,ACC_0676,ACC_0543,9576.47,2026-05-01 09:36:33,DEV_1132,PROFESSIONAL,80,DEV_1132,83,COMPLETED,Active,0
TXN_0000226,ACC_0580,ACC_0896,2803.37,2026-05-01 09:36:49,DEV_0220,NGO,61,DEV_0220,45,COMPLETED,Active,0
TXN_0000227,ACC_0495,ACC_0263,4123.53,2026-05-01 09:41:16,DEV_0922,PERSONAL,73,DEV_0922,60,COMPLETED,Active,0
TXN_0000228,ACC_0616,ACC_0862,177846.21,2026-05-01 09:44:04,DEV_0366,PERSONAL,65,DEV_0366,93,COMPLETED,Active,0
TXN_0000229,ACC_0219,ACC_0853,2741.61,2026-05-01 09:44:29,DEV_1136,STUDENT,68,DEV_1166,43,COMPLETED,Active,1
TXN_0000230,ACC_0234,ACC_0104,8367.83,2026-05-01 09:45:59,DEV_0003,NGO,74,DEV_0003,95,COMPLETED,Active,0
TXN_0000231,ACC_0476,ACC_0610,1964.09,2026-05-01 09:55:49,DEV_0910,STUDENT,76,DEV_0910,84,COMPLETED,Active,0
TXN_0000232,ACC_0759,ACC_0605,18159.98,2026-05-01 09:57:11,DEV_0997,BUSINESS,84,DEV_0997,72,COMPLETED,Active,0
TXN_0000233,ACC_0588,ACC_0414,539.05,2026-05-01 09:57:49,DEV_0178,STUDENT,46,DEV_0178,49,COMPLETED,Active,0
TXN_0000234,ACC_0588,ACC_0479,413.04,2026-05-01 09:58:16,DEV_0178,STUDENT,46,DEV_0178,75,COMPLETED,Active,0
TXN_0000235,ACC_0023,ACC_0541,4544.59,2026-05-01 09:58:58,DEV_0645,NGO,71,DEV_0645,72,COMPLETED,Active,0
TXN_0000236,ACC_0125,ACC_0958,2453.99,2026-05-01 09:59:05,DEV_0687,NGO,88,DEV_0687,64,COMPLETED,Active,0
TXN_0000237,ACC_0697,ACC_0096,684.84,2026-05-01 10:00:23,DEV_0219,STUDENT,59,DEV_0219,55,COMPLETED,Active,0
TXN_0000238,ACC_0524,ACC_0296,3715.92,2026-05-01 10:01:14,DEV_0048,PROFESSIONAL,65,DEV_0048,47,COMPLETED,Active,0
TXN_0000239,ACC_0251,ACC_0086,11956.38,2026-05-01 10:02:09,DEV_0915,BUSINESS,62,DEV_0915,78,COMPLETED,Active,0
TXN_0000240,ACC_0271,ACC_0706,23182.28,2026-05-01 10:02:19,DEV_0349,BUSINESS,79,DEV_0349,50,COMPLETED,Active,0
TXN_0000241,ACC_0389,ACC_0909,46801.91,2026-05-01 10:03:07,DEV_0926,PROFESSIONAL,26,DEV_0926,94,COMPLETED,Active,0
TXN_0000242,ACC_0128,ACC_0377,4590.46,2026-05-01 10:05:13,DEV_0150,NGO,80,DEV_0150,50,COMPLETED,Active,0
TXN_0000243,ACC_0609,ACC_0837,1419.48,2026-05-01 10:06:26,DEV_0007,STUDENT,77,DEV_0007,85,COMPLETED,Active,0
TXN_0000244,ACC_0487,ACC_0252,7863.5,2026-05-01 10:07:22,DEV_0357,BUSINESS,72,DEV_0357,64,COMPLETED,Active,0
TXN_0000245,ACC_0278,ACC_0991,2349.11,2026-05-01 10:09:57,DEV_1122,STUDENT,94,DEV_0408,92,COMPLETED,Active,1
TXN_0000246,ACC_0747,ACC_0415,104672.44,2026-05-01 10:10:41,DEV_0440,PERSONAL,88,DEV_0440,89,COMPLETED,Active,0
TXN_0000247,ACC_0700,ACC_0030,6010.6,2026-05-01 10:11:01,DEV_1137,NGO,46,DEV_1137,78,COMPLETED,Active,0
TXN_0000248,ACC_0706,ACC_0390,1407.7,2026-05-01 10:11:06,DEV_1010,STUDENT,50,DEV_1010,94,COMPLETED,Active,0
TXN_0000249,ACC_0142,ACC_0867,108780.53,2026-05-01 01:04:49,DEV_1122,PERSONAL,64,DEV_0284,63,COMPLETED,Active,1
TXN_0000250,ACC_0345,ACC_0653,963.47,2026-05-01 10:17:42,DEV_0721,STUDENT,72,DEV_0721,77,COMPLETED,Active,0
TXN_0000251,ACC_0069,ACC_0857,1669.15,2026-05-01 10:17:49,DEV_1030,PROFESSIONAL,73,DEV_1030,58,COMPLETED,Active,0
TXN_0000252,ACC_0028,ACC_0029,3672.29,2026-05-01 10:27:37,DEV_1011,NGO,43,DEV_1011,90,COMPLETED,Active,0
TXN_0000253,ACC_0389,ACC_0105,11253.43,2026-05-01 10:30:28,DEV_0926,PROFESSIONAL,26,DEV_0926,21,PENDING,Suspended,0
TXN_0000254,ACC_0254,ACC_0666,18326.2,2026-05-01 10:33:22,DEV_1172,BUSINESS,94,DEV_1172,40,COMPLETED,Active,0
TXN_0000255,ACC_0598,ACC_0803,553.64,2026-05-01 10:38:56,DEV_0852,STUDENT,70,DEV_0852,59,COMPLETED,Active,0
TXN_0000256,ACC_0034,ACC_0132,33736.5,2026-05-01 10:39:41,DEV_0930,BUSINESS,23,DEV_0930,75,COMPLETED,Active,0
TXN_0000257,ACC_0181,ACC_0692,16184.22,2026-05-01 10:43:36,DEV_0999,BUSINESS,91,DEV_0999,64,COMPLETED,Active,0
TXN_0000258,ACC_0317,ACC_0663,6691.22,2026-05-01 10:49:41,DEV_0673,BUSINESS,90,DEV_0673,40,COMPLETED,Active,0
TXN_0000259,ACC_0435,ACC_0256,123491.25,2026-05-01 10:50:19,DEV_0442,STUDENT,75,DEV_0442,90,COMPLETED,Active,0
TXN_0000260,ACC_0767,ACC_0865,20591.25,2026-05-01 10:51:39,DEV_1194,BUSINESS,22,DEV_0599,49,COMPLETED,Active,1
TXN_0000261,ACC_0272,ACC_0324,7676.21,2026-05-01 10:52:19,DEV_0494,PROFESSIONAL,77,DEV_0494,68,COMPLETED,Active,0
TXN_0000262,ACC_0794,ACC_0127,1065.42,2026-05-01 10:52:47,DEV_0662,STUDENT,61,DEV_0662,30,PENDING,Active,0
TXN_0000263,ACC_0420,ACC_0702,5436.18,2026-05-01 10:55:08,DEV_0398,PROFESSIONAL,76,DEV_0398,40,COMPLETED,Active,0
TXN_0000264,ACC_0321,ACC_0637,19665.66,2026-05-01 10:58:59,DEV_0664,BUSINESS,23,DEV_0664,66,COMPLETED,Active,0
TXN_0000265,ACC_0585,ACC_0319,2119.29,2026-05-01 11:01:33,DEV_0382,STUDENT,25,DEV_0382,51,COMPLETED,Active,0
TXN_0000266,ACC_0277,ACC_0424,1975.68,2026-05-01 11:02:31,DEV_0869,STUDENT,69,DEV_0869,46,COMPLETED,Active,0
TXN_0000267,ACC_0719,ACC_0282,1755.63,2026-05-01 11:06:32,DEV_1118,NGO,89,DEV_1118,16,PENDING,Suspended,0
TXN_0000268,ACC_0338,ACC_0450,1753.23,2026-05-01 11:09:17,DEV_0767,STUDENT,83,DEV_0767,32,COMPLETED,Active,0
TXN_0000269,ACC_0782,ACC_0578,222526.03,2026-05-01 11:10:52,DEV_0196,NGO,88,DEV_0196,95,COMPLETED,Active,0
TXN_0000270,ACC_0158,ACC_0131,2264.24,2026-05-01 11:12:51,DEV_0864,STUDENT,45,DEV_0864,54,COMPLETED,Active,0
TXN_0000271,ACC_0738,ACC_0378,10665.43,2026-05-01 11:15:10,DEV_0200,PROFESSIONAL,84,DEV_0200,73,COMPLETED,Active,0
TXN_0000272,ACC_0062,ACC_0277,13375.54,2026-05-01 11:15:32,DEV_0341,BUSINESS,70,DEV_0341,69,COMPLETED,Active,0
TXN_0000273,ACC_0627,ACC_0873,4160.81,2026-05-01 11:20:15,DEV_0287,PERSONAL,58,DEV_0287,48,COMPLETED,Active,0
TXN_0000274,ACC_0673,ACC_0033,2082.83,2026-05-01 11:20:59,DEV_1158,PROFESSIONAL,84,DEV_1158,67,COMPLETED,Active,0
TXN_0000275,ACC_0188,ACC_0383,55052.44,2026-05-01 11:25:25,DEV_1192,STUDENT,75,DEV_1192,88,COMPLETED,Active,0
TXN_0000276,ACC_0569,ACC_0236,10216.06,2026-05-01 11:26:48,DEV_0463,NGO,43,DEV_0463,88,COMPLETED,Active,0
TXN_0000277,ACC_0357,ACC_0711,1571.24,2026-05-01 11:27:50,DEV_0174,NGO,49,DEV_0174,61,COMPLETED,Active,0
TXN_0000278,ACC_0212,ACC_0755,20669.0,2026-05-01 11:30:25,DEV_0356,BUSINESS,50,DEV_0356,60,COMPLETED,Active,0
TXN_0000279,ACC_0644,ACC_0661,1126.51,2026-05-01 11:30:51,DEV_0621,STUDENT,40,DEV_0621,17,PENDING,Suspended,0
TXN_0000280,ACC_0176,ACC_0031,2156.74,2026-05-01 11:31:19,DEV_0953,PROFESSIONAL,86,DEV_0953,75,COMPLETED,Active,0
TXN_0000281,ACC_0345,ACC_0826,1363.77,2026-05-01 11:32:39,DEV_0721,STUDENT,72,DEV_0721,51,COMPLETED,Active,0
TXN_0000282,ACC_0508,ACC_0894,8900.95,2026-05-01 11:33:19,DEV_0543,NGO,89,DEV_0543,49,COMPLETED,Active,0
TXN_0000283,ACC_0510,ACC_0521,12220.41,2026-05-01 11:35:05,DEV_1118,PROFESSIONAL,59,DEV_1118,86,COMPLETED,Active,0
TXN_0000284,ACC_0091,ACC_0904,399.25,2026-05-01 11:35:46,DEV_0331,STUDENT,75,DEV_0331,70,COMPLETED,Active,0
TXN_0000285,ACC_0646,ACC_0392,206866.42,2026-05-01 11:40:10,DEV_0497,PROFESSIONAL,85,DEV_0497,91,COMPLETED,Active,0
TXN_0000286,ACC_0266,ACC_0134,210049.93,2026-05-01 11:41:05,DEV_0889,PERSONAL,88,DEV_0889,78,COMPLETED,Active,0
TXN_0000287,ACC_0367,ACC_0893,2200.11,2026-05-01 11:43:13,DEV_1114,BUSINESS,54,DEV_0779,51,COMPLETED,Active,1
TXN_0000288,ACC_0501,ACC_0293,2261.22,2026-05-01 11:46:11,DEV_1063,STUDENT,94,DEV_1063,69,COMPLETED,Active,0
TXN_0000289,ACC_0798,ACC_0580,4888.75,2026-05-01 11:47:00,DEV_0034,PROFESSIONAL,94,DEV_0034,61,COMPLETED,Active,0
TXN_0000290,ACC_0400,ACC_0602,1273.42,2026-05-01 11:49:53,DEV_0135,STUDENT,75,DEV_0135,52,COMPLETED,Active,0
TXN_0000291,ACC_0252,ACC_0438,816.08,2026-05-01 11:51:24,DEV_1131,STUDENT,64,DEV_1131,79,COMPLETED,Active,0
TXN_0000292,ACC_0290,ACC_0010,35981.99,2026-05-01 11:51:40,DEV_0271,BUSINESS,63,DEV_0271,91,COMPLETED,Active,0
TXN_0000293,ACC_0396,ACC_0895,8475.66,2026-05-01 11:52:08,DEV_0354,NGO,29,DEV_0354,71,COMPLETED,Active,0
TXN_0000294,ACC_0524,ACC_0400,6905.67,2026-05-01 11:54:17,DEV_0048,PROFESSIONAL,65,DEV_0048,75,COMPLETED,Active,0
TXN_0000295,ACC_0305,ACC_0129,8716.66,2026-05-01 11:58:22,DEV_0930,PROFESSIONAL,87,DEV_0930,64,COMPLETED,Active,0
TXN_0000296,ACC_0760,ACC_0373,23725.6,2026-05-01 11:59:45,DEV_1137,BUSINESS,58,DEV_1137,79,COMPLETED,Active,0
TXN_0000297,ACC_0374,ACC_0655,136788.79,2026-05-01 12:00:38,DEV_0742,PROFESSIONAL,94,DEV_0742,93,COMPLETED,Active,0
TXN_0000298,ACC_0234,ACC_0614,208504.31,2026-05-01 12:01:19,DEV_0003,NGO,74,DEV_0003,83,COMPLETED,Active,0
TXN_0000299,ACC_0361,ACC_0468,3592.39,2026-05-01 12:07:35,DEV_0707,PERSONAL,58,DEV_0707,26,PENDING,Active,0
TXN_0000300,ACC_0298,ACC_0389,1095.5,2026-05-01 12:08:53,DEV_1198,STUDENT,80,DEV_1198,26,PENDING,Active,0
TXN_0000301,ACC_0022,ACC_0144,815.52,2026-05-01 12:12:05,DEV_0822,STUDENT,53,DEV_0822,43,COMPLETED,Active,0
TXN_0000302,ACC_0125,ACC_0853,2585.4,2026-05-01 12:19:06,DEV_1114,NGO,88,DEV_0687,43,COMPLETED,Active,1
TXN_0000303,ACC_0161,ACC_0387,81988.26,2026-05-01 12:19:41,DEV_0064,PERSONAL,52,DEV_0064,77,COMPLETED,Active,0
TXN_0000304,ACC_0749,ACC_0446,10357.04,2026-05-01 12:24:20,DEV_0383,NGO,52,DEV_0383,70,COMPLETED,Active,0
TXN_0000305,ACC_0045,ACC_0445,12908.92,2026-05-01 12:25:06,DEV_0639,BUSINESS,82,DEV_0639,72,COMPLETED,Active,0
TXN_0000306,ACC_0062,ACC_0630,13613.65,2026-05-01 12:29:31,DEV_0341,BUSINESS,70,DEV_0341,57,COMPLETED,Active,0
TXN_0000307,ACC_0228,ACC_0648,5373.1,2026-05-01 12:32:32,DEV_0187,PROFESSIONAL,66,DEV_0187,74,COMPLETED,Active,0
TXN_0000308,ACC_0762,ACC_0032,2637.83,2026-05-01 12:44:17,DEV_0110,NGO,40,DEV_0110,74,COMPLETED,Active,0
TXN_0000309,ACC_0451,ACC_0407,1495.98,2026-05-01 12:44:41,DEV_0359,STUDENT,83,DEV_0359,67,COMPLETED,Active,0
TXN_0000310,ACC_0140,ACC_0961,974.89,2026-05-01 12:58:42,DEV_0901,STUDENT,58,DEV_0901,94,COMPLETED,Active,0
TXN_0000311,ACC_0107,ACC_0304,1117.14,2026-05-01 12:58:59,DEV_0720,STUDENT,65,DEV_0720,48,COMPLETED,Active,0
TXN_0000312,ACC_0207,ACC_0404,2284.72,2026-05-01 13:00:11,DEV_0463,NGO,64,DEV_0463,45,COMPLETED,Active,0
TXN_0000313,ACC_0793,ACC_0885,655.58,2026-05-01 13:03:16,DEV_1113,BUSINESS,71,DEV_0880,22,PENDING,Suspended,1
TXN_0000314,ACC_0237,ACC_0710,3015.7,2026-05-01 13:04:58,DEV_0417,PERSONAL,48,DEV_0417,61,COMPLETED,Active,0
TXN_0000315,ACC_0796,ACC_0253,13027.63,2026-05-01 13:05:32,DEV_0704,PROFESSIONAL,88,DEV_0704,84,COMPLETED,Active,0
TXN_0000316,ACC_0691,ACC_0521,2474.15,2026-05-01 13:09:14,DEV_0560,PERSONAL,68,DEV_0560,86,COMPLETED,Active,0
TXN_0000317,ACC_0544,ACC_0274,3950.22,2026-05-01 13:13:04,DEV_0854,PERSONAL,90,DEV_0854,91,COMPLETED,Active,0
TXN_0000318,ACC_0159,ACC_0587,3350.09,2026-05-01 13:15:52,DEV_0040,PROFESSIONAL,43,DEV_0040,72,COMPLETED,Active,0
TXN_0000319,ACC_0367,ACC_0947,44464.51,2026-05-01 13:19:50,DEV_0779,BUSINESS,54,DEV_0779,17,PENDING,Suspended,0
TXN_0000320,ACC_0249,ACC_0806,2917.27,2026-05-01 13:23:59,DEV_0006,STUDENT,59,DEV_0006,68,COMPLETED,Active,0
TXN_0000321,ACC_0512,ACC_0271,4108.32,2026-05-01 13:29:21,DEV_0610,PROFESSIONAL,84,DEV_0610,79,COMPLETED,Active,0
TXN_0000322,ACC_0584,ACC_0269,5239.84,2026-05-01 13:31:38,DEV_0678,PERSONAL,69,DEV_0678,49,COMPLETED,Active,0
TXN_0000323,ACC_0345,ACC_0314,778.12,2026-05-01 13:32:19,DEV_0721,STUDENT,72,DEV_0721,61,COMPLETED,Active,0
TXN_0000324,ACC_0620,ACC_0918,26026.32,2026-05-01 13:32:47,DEV_0507,BUSINESS,49,DEV_0507,94,COMPLETED,Active,0
TXN_0000325,ACC_0363,ACC_0863,6482.71,2026-05-01 13:37:06,DEV_0452,PERSONAL,78,DEV_0452,27,PENDING,Active,0
TXN_0000326,ACC_0468,ACC_0897,2124.3,2026-05-01 13:37:28,DEV_0916,STUDENT,26,DEV_0916,52,COMPLETED,Active,0
TXN_0000327,ACC_0119,ACC_0743,16748.97,2026-05-01 13:39:47,DEV_0393,BUSINESS,64,DEV_0393,69,COMPLETED,Active,0
TXN_0000328,ACC_0198,ACC_0505,2633.53,2026-05-01 13:40:38,DEV_0259,STUDENT,88,DEV_0259,82,COMPLETED,Active,0
TXN_0000329,ACC_0727,ACC_0741,178237.15,2026-05-01 13:41:51,DEV_0175,NGO,55,DEV_0175,87,COMPLETED,Active,0
TXN_0000330,ACC_0148,ACC_0110,1632.57,2026-05-01 13:42:53,DEV_0799,STUDENT,93,DEV_0799,62,COMPLETED,Active,0
TXN_0000331,ACC_0542,ACC_0871,5244.06,2026-05-01 13:43:38,DEV_1004,NGO,59,DEV_1004,60,COMPLETED,Active,0
TXN_0000332,ACC_0149,ACC_0287,1210.23,2026-05-01 13:44:43,DEV_1103,PROFESSIONAL,74,DEV_1103,42,COMPLETED,Active,0
TXN_0000333,ACC_0025,ACC_0960,1919.19,2026-05-01 13:45:06,DEV_1174,BUSINESS,87,DEV_1150,70,COMPLETED,Active,1
TXN_0000334,ACC_0682,ACC_0488,2706.3,2026-05-01 13:50:08,DEV_0368,PERSONAL,60,DEV_0368,90,COMPLETED,Active,0
TXN_0000335,ACC_0397,ACC_0419,9408.08,2026-05-01 13:52:16,DEV_1074,PROFESSIONAL,50,DEV_1074,59,COMPLETED,Active,0
TXN_0000336,ACC_0278,ACC_0785,1173.0,2026-05-01 13:55:56,DEV_0408,STUDENT,94,DEV_0408,83,COMPLETED,Active,0
TXN_0000337,ACC_0683,ACC_0042,2026.62,2026-05-01 14:02:33,DEV_0425,PERSONAL,88,DEV_0425,48,COMPLETED,Active,0
TXN_0000338,ACC_0285,ACC_0399,6156.96,2026-05-01 14:04:49,DEV_0514,NGO,86,DEV_0514,43,COMPLETED,Active,0
TXN_0000339,ACC_0345,ACC_0102,1321.35,2026-05-01 14:08:48,DEV_0721,STUDENT,72,DEV_0721,94,COMPLETED,Active,0
TXN_0000340,ACC_0083,ACC_0387,4626.83,2026-05-01 14:09:27,DEV_0017,NGO,75,DEV_0017,77,COMPLETED,Active,0
TXN_0000341,ACC_0237,ACC_0980,3134.81,2026-05-01 14:13:46,DEV_0417,PERSONAL,48,DEV_0417,90,COMPLETED,Active,0
TXN_0000342,ACC_0126,ACC_0359,14327.76,2026-05-01 14:15:31,DEV_0636,BUSINESS,52,DEV_0636,68,COMPLETED,Active,0
TXN_0000343,ACC_0007,ACC_0725,50.0,2026-05-01 14:15:32,DEV_0014,STUDENT,50,DEV_0014,72,COMPLETED,Active,0
TXN_0000344,ACC_0135,ACC_0618,2558.76,2026-05-01 14:17:12,DEV_0907,STUDENT,86,DEV_0907,69,COMPLETED,Active,0
TXN_0000345,ACC_0166,ACC_0794,4072.2,2026-05-01 14:33:23,DEV_0053,NGO,76,DEV_0053,61,COMPLETED,Active,0
TXN_0000346,ACC_0666,ACC_0652,2117.41,2026-05-01 14:34:08,DEV_1090,PERSONAL,40,DEV_1090,22,PENDING,Suspended,0
TXN_0000347,ACC_0347,ACC_0174,4459.98,2026-05-01 14:34:52,DEV_0718,PERSONAL,63,DEV_0718,86,COMPLETED,Active,0
TXN_0000348,ACC_0539,ACC_0971,3914.45,2026-05-01 14:37:09,DEV_0287,NGO,79,DEV_0287,47,COMPLETED,Active,0
TXN_0000349,ACC_0139,ACC_0954,1237.92,2026-05-01 14:39:13,DEV_1068,STUDENT,55,DEV_1068,54,COMPLETED,Active,0
TXN_0000350,ACC_0431,ACC_0814,466.89,2026-05-01 14:39:42,DEV_0203,STUDENT,81,DEV_0203,79,COMPLETED,Active,0
TXN_0000351,ACC_0280,ACC_0640,1824.66,2026-05-01 14:42:36,DEV_1178,STUDENT,84,DEV_1178,86,COMPLETED,Active,0
TXN_0000352,ACC_0216,ACC_0272,693.42,2026-05-01 14:42:40,DEV_0406,STUDENT,74,DEV_0406,77,COMPLETED,Active,0
TXN_0000353,ACC_0223,ACC_0235,415.1,2026-05-01 14:47:44,DEV_0513,STUDENT,22,DEV_0513,73,COMPLETED,Active,0
TXN_0000354,ACC_0655,ACC_0468,834.74,2026-05-01 14:48:20,DEV_0472,STUDENT,93,DEV_0472,26,PENDING,Active,0
TXN_0000355,ACC_0199,ACC_0137,5525.94,2026-05-01 14:48:43,DEV_0211,PROFESSIONAL,76,DEV_0211,70,COMPLETED,Active,0
TXN_0000356,ACC_0733,ACC_0987,9074.98,2026-05-01 14:49:56,DEV_0949,PROFESSIONAL,77,DEV_0949,65,COMPLETED,Active,0
TXN_0000357,ACC_0222,ACC_0789,5209.01,2026-05-01 14:54:56,DEV_0165,PROFESSIONAL,67,DEV_0165,60,COMPLETED,Active,0
TXN_0000358,ACC_0765,ACC_0082,693.89,2026-05-01 14:57:32,DEV_0852,PROFESSIONAL,68,DEV_0852,91,COMPLETED,Active,0
TXN_0000359,ACC_0353,ACC_0013,21580.67,2026-05-01 14:57:37,DEV_1160,BUSINESS,44,DEV_1160,85,COMPLETED,Active,0
TXN_0000360,ACC_0142,ACC_0502,4736.5,2026-05-01 15:01:53,DEV_0284,PERSONAL,64,DEV_0284,75,COMPLETED,Active,0
TXN_0000361,ACC_0452,ACC_0206,40235.25,2026-05-01 15:03:11,DEV_0981,PROFESSIONAL,91,DEV_0981,90,COMPLETED,Active,0
